Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01005;Hayange;Périurbaine;PM10;Industrielle;Oui;mesures indicatives;Moy. annuelle;12.0;12.196412717456516;µg-m3;;;;R;1;49.324722;6.076108
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.428495902722661;µg-m3;94.0;91.0;86.0;R;1;49.119442;6.180833
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.037899860917975;µg-m3;98.0;100.0;98.0;R;1;49.110283;6.223336
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01014;Pont-à-Mousson;Urbaine;PM10;Fond;Oui;mesures indicatives;Moy. annuelle;14.0;13.851800259709586;µg-m3;;;;R;1;48.915;6.058336
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01015;Blénod-lès-PAM;Urbaine;PM10;Industrielle;Oui;mesures indicatives;Moy. annuelle;16.0;15.590743338008428;µg-m3;;;;R;1;48.884724;6.051392
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01019;Thionville-Piscine;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;15.0;14.566006874481458;µg-m3;97.0;99.0;96.0;R;1;49.36861;6.160831
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01020;Thionville-Centre;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.153725261932424;µg-m3;98.0;100.0;98.0;R;1;49.358337;6.156942
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01022;St-Julien-lès-Metz;Urbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;11.0;10.64534127843985;µg-m3;93.0;23.0;21.0;N;-1;49.131115;6.207225
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01059;HAYANGE-MARSPICH;Périurbaine;PM10;Industrielle;Oui;mesures indicatives;Moy. annuelle;12.0;12.416323408261729;µg-m3;;;;R;1;49.3374;6.08207
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01064;Metz- Pont Grilles;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;16.0;15.582808744420268;µg-m3;99.0;100.0;99.0;R;1;49.12508;6.181219
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02008;Port de Bouc Leque;Urbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;21.0;20.69613957801989;µg-m3;99.0;99.0;98.0;R;1;43.401952;4.981919
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02009;Port Saint Louis;Périurbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;15.0;15.403435445863888;µg-m3;92.0;100.0;92.0;R;1;43.39378;4.801024
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02013;Fos Les Carabins;Périurbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;25.0;24.982507288629726;µg-m3;95.0;4.0;4.0;N;-1;43.458927;4.934572
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02020;Rognac les Brets;Périurbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;27.0;26.978884462151424;µg-m3;87.0;3.0;3.0;N;-1;43.510802;5.220046
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR02022;Arles;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;20.0;19.57088443396216;µg-m3;97.0;100.0;97.0;R;1;43.675114;4.62921
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02026;Miramas Centre Ville;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.738834951456315;µg-m3;98.0;6.0;6.0;N;-1;43.584693;5.006452
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02029;Chateauneuf La Mede;Périurbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;16.0;16.223819492905335;µg-m3;98.0;100.0;98.0;R;1;43.399546;5.113214
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02041;SALON;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.738185363615505;µg-m3;99.0;100.0;99.0;R;1;43.639002;5.101097
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02043;Marignane;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;32.0;32.34062499999997;µg-m3;95.0;4.0;4.0;N;-1;43.4165306;5.222281
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03006;MARSEILLE RABATAU;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;29.0;28.90416568326628;µg-m3;97.0;100.0;96.0;R;1;43.276451;5.39736
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03014;MARSEILLE ST LOUIS;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;19.0;18.60189720593299;µg-m3;99.0;100.0;99.0;R;1;43.348048;5.360119
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03021;AIX ROY RENE;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;19.0;18.81647166781369;µg-m3;99.0;100.0;99.0;R;1;43.524075;5.448164
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03029;AIX CENTRE ECOLE ART;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.132532939293213;µg-m3;95.0;97.0;92.0;R;1;43.530285;5.440912
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03030;GARDANNE;Périurbaine;PM10;Industrielle;Oui;mesures fixes;Moy. annuelle;22.0;21.72710905943461;µg-m3;99.0;100.0;99.0;R;1;43.453584;5.466672
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03043;MARSEILLE 5 AVENUES;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.354447031431892;µg-m3;99.0;99.0;98.0;R;1;43.305287;5.394716
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR03067;BRIGNOLES;Périurbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.528101000698154;µg-m3;98.0;100.0;98.0;R;1;43.398731;6.075611
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03068;TOULON FOCH;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;25.0;24.510595309681285;µg-m3;97.0;98.0;95.0;R;1;43.126821;5.921605
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03069;HYERES;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.115795600046624;µg-m3;98.0;100.0;98.0;R;1;43.119737;6.131319
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAR01;ZAR FREJUS-DRAGUIGNAN;FR03070;ESTEREL;Périurbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;18.0;18.010977859778542;µg-m3;99.0;100.0;99.0;R;1;43.437874;6.76839
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG03;ZAG TOULON;FR03071;TOULON CLARET;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;20.0;19.588495891389815;µg-m3;97.0;99.0;96.0;R;1;43.131113;5.924184
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03080;AVIGNON   MAIRIE;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.397135655362009;µg-m3;99.0;100.0;99.0;R;1;43.949673;4.804341
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG04;ZAG AVIGNON;FR03087;Avignon Semard;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;21.0;20.813892408708682;µg-m3;99.0;100.0;99.0;R;1;43.93706;4.824909
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04002;GENNEVILLIERS;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;17.0;16.84789479891499;µg-m3;97.0;100.0;97.0;R;1;48.930319;2.29435
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04004;PARIS 18eme;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.538322930161357;µg-m3;97.0;100.0;97.0;R;1;48.891666;2.346667
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04012;Place Victor Basch;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;23.0;22.94461578672255;µg-m3;92.0;94.0;87.0;R;1;48.827778;2.3275
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04023;CERGY-PONTOISE;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.331858202038944;µg-m3;98.0;100.0;98.0;R;1;49.04639;2.043056
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04031;Av Champs Elysees;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;24.0;23.649025433800748;µg-m3;96.0;100.0;96.0;R;1;48.868772;2.311231
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04034;VITRY-SUR-SEINE;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;18.0;17.968327993354663;µg-m3;96.0;100.0;96.0;R;1;48.775897;2.375788
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;19.0;18.73724119386938;µg-m3;85.0;100.0;85.0;R;1;48.86212;2.344616
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;34.0;34.24690714762847;µg-m3;85.0;100.0;85.0;R;1;48.925278;2.356667
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZRE01;ZR ILE-DE-FRANCE;FR04066;Zone rurale Sud;Rurale régionale;PM10;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.344811776061864;µg-m3;95.0;99.0;94.0;R;1;48.364166;2.236944
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04098;LOGNES;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.820434564179926;µg-m3;91.0;100.0;91.0;R;1;48.84028;2.635278
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04099;NOGENT-SUR-MARNE;Urbaine;PM10;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.845833828598673;µg-m3;96.0;100.0;96.0;R;1;48.840557;2.484444
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04118;Place de l'Opéra;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;23.0;23.427200624106185;µg-m3;88.0;100.0;88.0;R;1;48.870274;2.3325
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04122;RN6-MELUN;Périurbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;22.0;21.678646860856404;µg-m3;98.0;100.0;98.0;R;1;48.528057;2.653611
2020/01/01 00:00:00;2020/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04123;RN2-PANTIN;Urbaine;PM10;Trafic;Oui;mesures fixes;Moy. annuelle;25.0;25.177523305328567;µg-m3;99.0;100.0;99.0;R;1;48.90222;2.390833
