Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;9.811352418558757;µg-m3;92.0;100.0;92.0;R;1;49.119442;6.180833
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;11.77100799612313;µg-m3;95.0;99.0;94.0;R;1;49.110283;6.223336
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;10.0;9.8726991758242;µg-m3;99.0;100.0;99.0;R;1;48.886387;6.093611
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;7.0;6.928215767634861;µg-m3;99.0;100.0;99.0;R;1;49.107502;6.122775
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01020;Thionville-Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.967078950410329;µg-m3;98.0;100.0;98.0;R;1;49.358337;6.156942
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01064;Metz- Pont Grilles;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;16.0;16.08274935905267;µg-m3;93.0;100.0;93.0;R;1;49.12508;6.181219
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01065;Belleville sur Meuse;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;16.0;16.044155499535645;µg-m3;86.0;100.0;86.0;R;1;49.16778;5.387461
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZRE02;ZR PROVENCE-ALPES-COTE-D-AZUR;FR02022;Arles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;14.0;13.88283710771355;µg-m3;99.0;100.0;99.0;R;1;43.675114;4.62921
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02041;SALON;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;10.0;10.15321731165558;µg-m3;99.0;100.0;99.0;R;1;43.639002;5.101097
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02043;Marignane;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.214524436305364;µg-m3;99.0;100.0;99.0;R;1;43.4165306;5.222281
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03006;MARSEILLE RABATAU;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;29.0;28.823144624167526;µg-m3;97.0;98.0;96.0;R;1;43.276451;5.39736
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03014;MARSEILLE ST LOUIS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;27.0;26.546123808430004;µg-m3;99.0;100.0;99.0;R;1;43.348048;5.360119
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03021;AIX ROY RENE;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;22.0;22.272066590126194;µg-m3;99.0;100.0;99.0;R;1;43.524075;5.448164
2024/01/01 00:00:00;2024/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03029;AIX CENTRE ECOLE ART;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;14.0;14.109496567505676;µg-m3;99.0;100.0;99.0;R;1;43.530285;5.440912
