Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02008;Port de Bouc Leque;Urbaine;CO;Industrielle;Oui;mesures indicatives;Moy. annuelle;0.19;0.18831042598258388;mg-m3;;;;R;1;43.401952;4.981919
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02043;Marignane;Urbaine;CO;Fond;Oui;mesures fixes;Moy. annuelle;0.32;0.31795488721804516;mg-m3;92.0;2.0;2.0;N;-1;43.4165306;5.222281
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03043;MARSEILLE 5 AVENUES;Urbaine;CO;Fond;Oui;mesures fixes;Moy. annuelle;0.27;0.26869537941850663;mg-m3;98.0;96.0;95.0;R;1;43.305287;5.394716
2022/01/01 00:00:00;2022/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04055;PARIS 1er Les Halles;Urbaine;CO;Fond;Oui;estimation objective;Moy. annuelle;0.19;0.19326039689387411;mg-m3;89.0;74.0;66.0;R;1;48.86212;2.344616
2022/01/01 00:00:00;2022/12/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04058;Auto A1 -Saint-Denis;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.53;0.5322367758186399;mg-m3;92.0;5.0;5.0;N;-1;48.925278;2.356667
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05083;Gonfreville l Orcher;Urbaine;CO;Industrielle;Oui;mesures indicatives;Moy. annuelle;0.2;0.19547325809617266;mg-m3;;;;R;1;49.50273;0.232486
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAR01;ZAR LE-HAVRE;FR05084;NDGravenchon Pasteur;Urbaine;CO;Industrielle;Oui;mesures indicatives;Moy. annuelle;0.14;0.14388688177401282;mg-m3;;;;R;1;49.493332;0.571853
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE02;ZR NOUVELLE-AQUITAINE;FR09404;Poitiers Centre  Augouard;Urbaine;CO;Fond;Oui;estimation objective;Moy. annuelle;0.26;0.2605933773300912;mg-m3;99.0;100.0;99.0;R;1;46.583998;0.345582
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR01;ZAR COTE-D-OPALE;FR10034;Grande-synthe;Urbaine;CO;Industrielle;Oui;estimation objective;Moy. annuelle;0.22;0.21581480989098675;mg-m3;95.0;90.0;86.0;R;1;51.02446;2.30215
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAG02;ZAG LILLE;FR11034;Roubaix Serres;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.23;0.2316826093108818;mg-m3;92.0;88.0;81.0;R;1;50.706535;3.18066
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR16069;Mulhouse-Briand;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.23;0.2280704080466349;mg-m3;100.0;100.0;100.0;R;1;47.747684;7.321364
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18043;Faiencerie Creil;Urbaine;CO;Fond;Oui;estimation objective;Moy. annuelle;0.043;0.04286854951185487;mg-m3;97.0;34.0;33.0;R;1;49.259552;2.474397
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20069;Lyon Périphérique;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.26;0.26498444521258274;mg-m3;99.0;100.0;99.0;R;1;45.77482;4.898572
2022/01/01 00:00:00;2022/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23251;FRERES GONCOURT;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.25;0.2493357208872468;mg-m3;99.0;100.0;99.0;R;1;47.204122;-1.564811
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25053;Rouen Proxi Quai de Paris;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.21;0.2125539501281755;mg-m3;98.0;100.0;98.0;R;1;49.436699;1.098838
2022/01/01 00:00:00;2022/12/31 23:59:59;LIG'AIR;FR24ZAG01;ZAG TOURS;FR34028;Pompidou;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.25;0.2516563281640823;mg-m3;89.0;26.0;23.0;N;-1;47.394639;0.704861
2022/01/01 00:00:00;2022/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34047;Saint-Remy;Périurbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.29;0.29170608550672855;mg-m3;99.0;97.0;96.0;R;1;48.760889;1.233639
2022/01/01 00:00:00;2022/12/31 23:59:59;GWAD'AIR;FR01ZAG01;ZAG POINTE-A-PITRE;FR37040;ABYMES RN1;Périurbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.26;0.2638583333333333;mg-m3;100.0;4;4.0;N;-1;16.254085;-61.53713
2022/01/01 00:00:00;2022/12/31 23:59:59;ATMO REUNION;FR04ZAR02;ZAR VOLCAN;FR38023;BD BANKS;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.23;0.22719134061081786;mg-m3;94.0;99.0;93.0;R;1;-21.331703;55.478949
2022/01/01 00:00:00;2022/12/31 23:59:59;QUALITAIR CORSE;FR94ZAR01;ZAR AJACCIO;FR41059;AJACCIO ABBATUCCI;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.6;0.5962938713803931;mg-m3;98.0;100.0;98.0;R;1;41.92575;8.738278
2022/01/01 00:00:00;2022/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43001;Kawéni Village;Urbaine;CO;Trafic;Oui;mesures indicatives;Moy. annuelle;0.36;0.36182431171255236;mg-m3;;;;N;-1;-12.772944;45.223206
2022/01/01 00:00:00;2022/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43099;Kawéni Nord;Périurbaine;CO;Trafic;Oui;mesures indicatives;Moy. annuelle;0.38;0.3820671798460461;mg-m3;;;;R;1;-12.761174;45.226197
