Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01011;Metz-Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;15.391685912240169;µg-m3;99.0;100.0;99.0;R;1;49.119442;6.180833
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01012;Metz-Borny;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.848354842460177;µg-m3;98.0;100.0;98.0;R;1;49.110283;6.223336
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01016;Atton;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;13.0;13.159875235404906;µg-m3;97.0;100.0;97.0;R;1;48.886387;6.093611
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01018;Scy-Chazelles;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;11.0;10.702684101858218;µg-m3;;;;R;1;49.107502;6.122775
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01019;Thionville-Piscine;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.098633496846473;µg-m3;97.0;100.0;97.0;R;1;49.36861;6.160831
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01020;Thionville-Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;17.0;17.262658227848128;µg-m3;97.0;100.0;97.0;R;1;49.358337;6.156942
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01021;Thionville-Garche;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;15.0;15.24478260869563;µg-m3;;;;N;-1;49.394444;6.201392
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01022;St-Julien-lès-Metz;Urbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;13.0;13.163238289205745;µg-m3;99.0;23.0;22.0;N;-1;49.131115;6.207225
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZAG02;ZAG METZ;FR01064;Metz- Pont Grilles;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;22.0;21.804066736183593;µg-m3;98.0;100.0;98.0;R;1;49.12508;6.181219
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO GRAND EST;FR44ZRE01;ZR GRAND-EST;FR01065;Belleville sur Meuse;Urbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;16.0;16.30242781378901;µg-m3;;;;R;1;49.16778;5.387461
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02005;Martigues l'Ile;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;23.0;22.558080110497272;µg-m3;91.0;18.0;16.0;N;-1;43.405297;5.051636
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02019;Vitrolles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;21.0;21.380684104627765;µg-m3;85.0;13.0;11.0;N;-1;43.44603;5.254136
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZRE01;ZR PROVENCE-ALPES-COTE D’AZUR;FR02022;Arles;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;15.533284457477972;µg-m3;93.0;100.0;93.0;R;1;43.675114;4.62921
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02041;SALON;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.590580975666525;µg-m3;98.0;100.0;98.0;R;1;43.639002;5.101097
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR02043;Marignane;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;18.0;18.234339839265235;µg-m3;99.0;100.0;99.0;R;1;43.4165306;5.222281
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03006;MARSEILLE RABATAU;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;35.0;35.43818223601062;µg-m3;99.0;100.0;99.0;R;1;43.276451;5.39736
2020/01/01 00:00:00;2020/12/31 23:59:59;ATMO SUD;FR93ZAG01;ZAG MARSEILLE-AIX;FR03014;MARSEILLE ST LOUIS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;30.0;30.18934802571166;µg-m3;99.0;100.0;99.0;R;1;43.348048;5.360119
