Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23107;LA CHAUVINIERE;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.517494279176214;µg-m3;100.0;100.0;100.0;R;1;47.252777;-1.573333
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23110;LEON BLUM;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;7.0;7.382728625386306;µg-m3;100.0;100.0;100.0;R;1;47.26412;-2.249858
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23120;BEAUX ARTS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.157646116893503;µg-m3;100.0;100.0;100.0;R;1;47.468513;-0.556053
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR03;ZAR LAVAL;FR23123;MAZAGRAN;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.051160663236073;µg-m3;100.0;100.0;100.0;R;1;48.06943;-0.767692
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23124;LA TARDIERE;Rurale nationale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;4.0;4.355635686867521;µg-m3;99.0;99.0;98.0;R;1;46.656685;-0.743681
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23140;VICTOR HUGO;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;21.0;21.018605230386022;µg-m3;99.0;93.0;92.0;R;1;47.204356;-1.552914
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR01;ZAR ANGERS-LOIRE;FR23150;APPENTIS;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;8.931736319556714;µg-m3;99.0;100.0;99.0;R;1;47.44739;-0.550067
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZRE01;ZR PAYS-DE-LA-LOIRE;FR23152;DELACROIX;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.140656825723745;µg-m3;100.0;100.0;100.0;R;1;46.6607;-1.436831
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23153;BONNE FONTAINE;Périurbaine;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;6.0;5.505604012211069;µg-m3;97.0;54.0;52.0;N;-1;47.331524;-2.151625
2021/01/01 00:00:00;2021/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAR02;ZAR LE-MANS;FR23174;GUEDOU;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.047514636666312;µg-m3;99.0;100.0;99.0;R;1;47.98892;0.195983
