Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO HAUTS DE FRANCE;FR32ZAR03;ZAR CREIL;FR18043;Faiencerie Creil;Urbaine;CO;Fond;Oui;estimation objective;Moy. annuelle;0.043;0.04343384615384604;mg-m3;77.0;53.0;41.0;R;1;49.259552;2.474397
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20069;Lyon Périphérique;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.28;0.2815960095770147;mg-m3;73.0;99.0;72.0;R;1;45.77482;4.898572
2023/01/01 00:00:00;2023/12/31 23:59:59;AIR PAYS DE LA LOIRE;FR52ZAG01;ZAG NANTES-SAINT-NAZAIRE;FR23251;FRERES GONCOURT;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.3;0.3013304608019142;mg-m3;99.0;96.0;95.0;R;1;47.204122;-1.564811
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO NORMANDIE;FR28ZAG01;ZAG ROUEN;FR25053;Rouen Proxi Quai de Paris;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.19;0.19181118557892282;mg-m3;99.0;100.0;99.0;R;1;49.436699;1.098838
2023/01/01 00:00:00;2023/12/31 23:59:59;LIG'AIR;FR24ZRE02;ZR CENTRE-VAL-DE-LOIRE;FR34047;Saint-Remy;Périurbaine;CO;Trafic;Oui;mesures fixes;Moy. annuelle;0.16;0.1585038105287845;mg-m3;97.0;100.0;97.0;R;1;48.760889;1.233639
2023/01/01 00:00:00;2023/12/31 23:59:59;GWAD'AIR;FR01ZAG01;ZAG POINTE-A-PITRE;FR37040;ABYMES RN1;Périurbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.32;0.3181800751879702;mg-m3;92.0;33.0;30.0;R;1;16.254085;-61.53713
2023/01/01 00:00:00;2023/12/31 23:59:59;ATMO REUNION;FR04ZRE01;ZR LA REUNION;FR38024;RDT SAINT-LEU;Rurale près des villes;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.24;0.23550613325899025;mg-m3;82.0;100.0;82.0;R;1;-21.213212;55.302844
2023/01/01 00:00:00;2023/12/31 23:59:59;QUALITAIR CORSE;FR94ZAR01;ZAR AJACCIO;FR41059;AJACCIO ABBATUCCI;Urbaine;CO;Trafic;Oui;estimation objective;Moy. annuelle;0.57;0.5673364349571257;mg-m3;76.0;82.0;63.0;R;1;41.92575;8.738278
2023/01/01 00:00:00;2023/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43001;Kawéni Village;Urbaine;CO;Trafic;Oui;mesures indicatives;Moy. annuelle;0.32;0.31620711297071113;mg-m3;;;;R;1;-12.772944;45.223206
2023/01/01 00:00:00;2023/12/31 23:59:59;HAWA MAYOTTE;FR06ZRE01;ZR MAYOTTE;FR43099;Kawéni Nord;Périurbaine;CO;Trafic;Oui;mesures indicatives;Moy. annuelle;0.0;0.0;mg-m3;;;;N;-1;-12.761174;45.226197
